filename,genre,mfcc_1_mean,mfcc_1_stddev,mfcc_1_var,mfcc_1_min,mfcc_1_max,mfcc_2_mean,mfcc_2_stddev,mfcc_2_var,mfcc_2_min,mfcc_2_max,mfcc_3_mean,mfcc_3_stddev,mfcc_3_var,mfcc_3_min,mfcc_3_max,mfcc_4_mean,mfcc_4_stddev,mfcc_4_var,mfcc_4_min,mfcc_4_max,mfcc_5_mean,mfcc_5_stddev,mfcc_5_var,mfcc_5_min,mfcc_5_max,mfcc_6_mean,mfcc_6_stddev,mfcc_6_var,mfcc_6_min,mfcc_6_max,mfcc_7_mean,mfcc_7_stddev,mfcc_7_var,mfcc_7_min,mfcc_7_max,mfcc_8_mean,mfcc_8_stddev,mfcc_8_var,mfcc_8_min,mfcc_8_max,mfcc_9_mean,mfcc_9_stddev,mfcc_9_var,mfcc_9_min,mfcc_9_max,mfcc_10_mean,mfcc_10_stddev,mfcc_10_var,mfcc_10_min,mfcc_10_max,mfcc_11_mean,mfcc_11_stddev,mfcc_11_var,mfcc_11_min,mfcc_11_max,mfcc_12_mean,mfcc_12_stddev,mfcc_12_var,mfcc_12_min,mfcc_12_max,mfcc_13_mean,mfcc_13_stddev,mfcc_13_var,mfcc_13_min,mfcc_13_max
jazz.00076.wav,jazz,-217.26897,61.43471,3774.2236,-395.0576,-95.86677,119.56738,22.648464,512.95294,50.85643,174.01498,-20.178856,28.30154,800.97723,-76.47619,61.185974,21.308191,13.80895,190.68712,-26.996235,59.848907,5.2215433,11.346544,128.74406,-26.630632,46.48015,6.0057936,9.835419,96.735466,-29.709011,31.607407,-2.8371215,9.481692,89.90248,-37.52186,29.73071,-0.17659992,8.183562,66.970695,-26.110249,20.903595,-6.3340325,10.52645,110.806145,-43.311546,16.351664,-9.223838,7.741709,59.934063,-33.279182,18.461979,-3.1768255,7.0913877,50.287777,-27.866085,17.618584,-4.6831465,6.7744703,45.893448,-31.126465,17.299866,1.8435298,7.2200737,52.129467,-21.16613,31.869879
jazz.00089.wav,jazz,-386.49103,52.58941,2765.6458,-476.25906,-229.78117,97.56885,25.419947,646.1737,21.06746,172.08234,30.646788,17.134296,293.5841,-22.286846,78.99011,38.76076,13.979361,195.42253,-16.541016,81.55959,19.464888,9.283589,86.18503,-8.279537,49.54934,3.6352317,9.908877,98.18586,-25.960102,38.940155,2.5868366,9.506845,90.38011,-24.98721,35.297676,8.40667,9.196143,84.56905,-14.768614,49.86922,2.3605866,9.595858,92.08049,-27.622484,25.95137,2.0716507,8.8018675,77.47288,-25.930214,25.159416,0.2969796,10.330282,106.71474,-28.824974,27.664278,5.431607,8.8750925,78.76727,-16.004444,47.276844,14.432458,10.881337,118.403496,-13.058139,45.038258
jazz.00088.wav,jazz,-258.94247,57.94284,3357.3728,-416.80344,-102.689865,87.87474,24.868744,618.45447,5.724784,142.97453,28.123804,21.86719,478.174,-38.469604,80.86921,19.198875,12.051682,145.24306,-23.180918,47.731552,14.325621,10.004129,100.08261,-24.302324,39.18276,1.0843803,10.64986,113.41952,-34.487755,27.924507,3.8507135,8.061868,64.99371,-19.551342,27.582724,-1.3796952,9.687773,93.852936,-30.665833,33.13189,3.211535,10.431834,108.82316,-22.52433,34.422066,6.327966,9.630874,92.75373,-23.84937,46.69897,4.6214023,10.267855,105.42883,-27.468327,44.444458,0.59446937,13.200146,174.24384,-27.96635,53.276695,7.1815605,13.618651,185.46767,-29.650635,52.27965
jazz.00077.wav,jazz,-145.94328,43.126595,1859.9033,-274.8204,-57.620354,68.79323,22.617125,511.53433,0.0023910701,162.19461,-1.1115519,18.663239,348.31647,-61.885406,52.546967,28.937271,10.338166,106.877686,-4.261815,57.165157,4.90059,9.850285,97.0281,-24.491072,36.336693,-2.3941967,7.929475,62.87657,-22.848454,23.594131,-5.9281664,9.242416,85.422264,-36.581753,21.865198,2.202563,6.7373357,45.39169,-17.022623,23.571278,-4.2621427,7.4580145,55.62198,-30.83317,15.601486,-1.4713507,6.990817,48.871525,-26.632326,21.686586,-2.1373584,9.566487,91.51768,-31.268768,27.614824,-5.3493786,8.564385,73.348694,-31.945694,19.453335,0.0030942298,7.311742,53.46157,-20.416508,34.30668
jazz.00063.wav,jazz,-122.06957,33.79468,1142.0806,-211.65623,-29.34178,86.078964,16.199524,262.42456,34.049183,129.7261,5.0053515,16.250973,264.0941,-46.197533,42.48475,23.851492,8.80257,77.485245,-6.20022,52.959015,-1.1298202,8.423176,70.94989,-33.45279,26.833914,6.7439294,6.6700573,44.489666,-17.827393,29.311337,2.7944329,6.284334,39.492855,-16.043354,23.883492,4.282896,6.37789,40.677483,-15.18001,24.470955,-1.2136049,6.588894,43.41352,-22.535797,20.044558,5.207967,6.9593687,48.43281,-21.538223,26.396484,1.760233,7.085408,50.20301,-33.165863,22.865047,1.4531801,7.808984,60.98023,-27.248123,26.81403,-0.1624723,6.7373824,45.392323,-26.114826,20.259827
jazz.00067.wav,jazz,-247.87553,37.732063,1423.7086,-380.69006,-119.99631,148.30392,27.292194,744.86383,38.509018,210.47128,-14.565656,22.431849,503.18784,-80.63007,67.21913,55.404232,20.329317,413.28113,-16.87611,107.41972,-22.404716,13.045734,170.1912,-75.40377,15.333721,-0.3384625,13.185487,173.85706,-39.91854,40.296062,-2.4349718,11.152675,124.38216,-37.948997,36.664536,-10.72686,9.809886,96.233864,-46.629166,22.054985,-5.7094736,9.248142,85.52814,-31.043594,32.471966,-0.4915643,8.889879,79.02996,-22.15223,35.38922,-8.873367,8.608881,74.11284,-39.009384,17.867075,3.7418447,9.30149,86.517715,-25.835217,31.955727,-8.600836,8.997678,80.9582,-32.887722,20.958904
jazz.00073.wav,jazz,-153.91862,46.831398,2193.18,-298.49933,-48.645733,66.59946,18.971554,359.91986,4.9258313,122.877426,8.126663,22.949286,526.6697,-48.66972,78.01068,25.984423,10.715393,114.81966,-16.438236,63.228687,6.5795646,9.621774,92.57853,-20.352135,34.8313,-2.7986865,9.498554,90.22253,-34.820747,23.116995,-0.075041756,8.595148,73.87657,-29.19344,26.499966,-0.34562388,8.198976,67.2232,-24.238722,32.262497,-3.4049087,8.218818,67.548965,-29.77914,21.0901,-1.7851557,7.0164013,49.229885,-22.912502,20.910118,2.5277362,6.669243,44.478798,-17.778507,21.290024,3.0116022,6.6252055,43.89335,-20.468666,22.70977,2.5553505,7.656364,58.61991,-25.264297,24.527496
jazz.00098.wav,jazz,-292.00797,48.65215,2367.0315,-429.2025,-115.39319,107.903145,22.613405,511.36612,30.27566,178.98216,1.1880977,19.939678,397.59073,-63.82292,63.303696,46.83541,10.81338,116.929184,12.92457,86.271194,-5.5167866,9.9136,98.27947,-35.721252,26.617886,26.642088,8.313468,69.11375,-1.4364576,51.941593,-12.80364,8.21333,67.4588,-38.203842,16.011414,25.495039,7.0675526,49.950302,3.5451462,48.098526,-9.122223,7.8041806,60.905235,-34.724243,13.049606,12.312167,8.361109,69.908134,-10.456135,37.475388,-7.8620343,7.3446894,53.94446,-30.43338,17.27341,7.5313163,7.500042,56.25063,-16.940105,28.265999,-6.3350124,7.1368074,50.93402,-30.0777,17.085142
jazz.00099.wav,jazz,-384.14273,45.07102,2031.3967,-511.30103,-153.7643,117.96017,24.268015,588.9366,50.951065,195.79674,11.40733,17.484459,305.7063,-46.632298,65.41173,40.310036,10.816614,116.999146,0.11054313,72.20691,5.1511555,9.864936,97.31696,-31.612947,31.9309,20.488121,9.735683,94.78352,-9.078751,51.285835,-6.1339226,9.0120735,81.21746,-43.308384,18.844833,16.050255,8.704436,75.767204,-12.582456,44.279915,-13.281278,7.8890862,62.23768,-40.481182,11.265272,10.735022,8.661467,75.02101,-16.383718,43.352592,-4.150573,8.7904005,77.27115,-32.674164,31.144825,5.4626102,10.4414425,109.02371,-27.407808,57.004692,-1.9616641,9.497387,90.200356,-31.193996,28.12999
jazz.00072.wav,jazz,-277.65387,68.22204,4654.2466,-445.0956,-106.04735,147.77095,18.092384,327.33435,73.78353,198.2514,-20.688513,22.533533,507.7601,-80.689384,37.667995,47.831676,11.000803,121.01767,7.1067,82.18204,-14.044808,11.810073,139.47781,-50.323124,24.208366,2.3192546,12.561982,157.80339,-38.680054,34.537617,-7.5143456,9.603733,92.23168,-43.370438,27.828503,-11.304352,8.509214,72.40673,-41.63594,23.592754,-5.1980453,9.294617,86.38989,-30.841503,25.510056,-3.3268003,9.284114,86.19476,-32.50483,29.912712,-3.7869773,8.474805,71.82231,-29.000895,25.953724,2.0689769,8.4150095,70.812386,-18.637857,37.26655,0.40483335,10.958226,120.082726,-35.569862,45.104362
jazz.00066.wav,jazz,-184.80336,41.889526,1754.7325,-322.29752,-84.36252,129.57709,28.673735,822.1831,56.219845,216.47818,-11.088546,15.729468,247.41617,-60.21087,50.114594,26.478882,8.611423,74.1566,-12.411353,54.98095,4.2229795,9.955577,99.11351,-28.647358,36.02079,5.928077,9.446152,89.229774,-24.65049,35.353676,-7.682141,7.845005,61.5441,-30.444466,21.696064,-1.2959261,8.4492,71.38898,-26.594715,23.635511,-8.831701,9.762325,95.30299,-40.252678,27.195133,-5.285578,10.863583,118.017426,-38.03717,28.028908,-4.048501,11.102679,123.26949,-36.282764,36.700127,0.8469852,12.696133,161.19177,-34.93904,38.324364,-4.1641293,11.295637,127.591415,-34.571503,24.708271
jazz.00058.wav,jazz,-264.31662,58.194942,3386.6511,-419.3406,-135.82646,146.47757,30.597795,936.22504,22.975191,206.67886,-25.619173,24.741646,612.14905,-88.22717,42.71415,32.231182,14.956369,223.693,-9.404331,83.789474,-1.0393692,9.044544,81.80379,-35.061184,27.80027,-2.5817578,8.094286,65.51747,-26.356869,24.074678,-6.0605564,8.026069,64.41778,-42.72677,14.121628,-3.9417906,7.3071265,53.3941,-24.414413,22.473114,-10.513139,7.9281087,62.854908,-34.944466,21.44396,-2.636368,7.424355,55.121048,-31.023132,22.730682,-6.901767,9.727655,94.62727,-38.62544,23.205688,-7.944286,7.519085,56.53664,-32.130795,21.672636,-5.006851,8.35027,69.72702,-28.10596,27.021614
jazz.00070.wav,jazz,-307.22598,62.16165,3864.0708,-475.66455,-121.906624,162.43124,32.35021,1046.536,48.33846,217.34479,-5.735523,24.693264,609.75726,-72.98712,62.96315,14.3578825,12.896572,166.32158,-19.582935,52.059044,7.0471544,9.586342,91.89796,-25.995275,35.355522,8.510723,8.850393,78.32947,-23.464127,38.01504,3.8107803,8.060447,64.9708,-25.07012,36.30018,0.17766033,8.611876,74.1644,-21.66663,47.79265,2.0131667,8.1180105,65.90209,-26.033497,35.39723,3.6742005,7.9045544,62.481983,-25.96207,32.83162,1.7531784,7.6695113,58.821407,-22.789434,28.700203,4.1664066,9.742238,94.9112,-26.235905,33.059956,1.878528,11.032839,121.72353,-25.758717,45.45878
jazz.00064.wav,jazz,-139.43564,41.263306,1702.6603,-272.60083,-31.485014,129.2178,19.053608,363.03998,74.598114,181.79465,-3.193525,19.071768,363.73236,-60.208004,44.25466,31.471361,9.171673,84.119576,1.1713138,67.09323,9.050002,7.516481,56.497482,-17.653118,36.14383,5.709947,6.931446,48.044945,-15.78997,28.628193,-3.1123624,6.715994,45.104572,-25.397457,17.226198,5.94007,6.8116946,46.39918,-15.541858,26.85762,-10.0079,6.4882455,42.097332,-33.734253,9.626527,9.776953,6.129082,37.56565,-8.719447,30.398922,-7.639977,6.682417,44.654697,-31.528275,12.121217,5.4237905,6.6979094,44.86199,-15.821784,29.482231,-4.300057,7.0126667,49.177494,-24.429539,18.371666
jazz.00065.wav,jazz,-311.4854,76.71716,5885.5234,-497.66385,-137.31578,147.73685,18.15354,329.551,55.627213,185.35187,-18.91766,24.033175,577.5935,-74.087494,43.200844,61.322903,14.326781,205.25667,3.0454469,92.57985,-9.504311,18.113329,328.09265,-59.11887,41.82524,1.0111916,14.022336,196.6259,-44.48217,41.865875,-1.3889815,15.213697,231.45659,-53.907562,54.628853,1.895153,14.126788,199.56615,-42.945923,56.479736,5.252318,10.024946,100.49954,-31.564896,50.36588,0.8394211,11.985252,143.64629,-27.923393,50.611755,9.60707,13.406324,179.72954,-25.225706,58.672676,3.1208155,13.769951,189.61154,-38.229954,51.332214,2.6786287,11.006109,121.13444,-27.24477,48.160625
jazz.00071.wav,jazz,-294.7567,56.821537,3228.6873,-450.8971,-159.46172,175.84816,20.45292,418.32196,107.5916,221.53848,-13.860219,22.077745,487.42682,-60.76722,59.244316,43.527004,10.860469,117.949776,10.314963,79.378426,0.63645107,8.282779,68.60442,-23.395847,30.115227,3.4866552,7.765212,60.29852,-20.365313,30.178577,0.33249235,8.84623,78.25578,-26.8727,26.744846,-7.7039323,6.719881,45.1568,-32.84993,12.6333885,-12.988579,7.8728247,61.981365,-34.807095,13.566053,-4.707896,7.262719,52.74709,-26.82946,21.246246,-6.1101685,7.3045907,53.357044,-26.182663,19.647877,-1.0694922,6.8174777,46.478004,-21.014967,19.115719,-3.0490425,6.3742776,40.631413,-25.244465,18.671474
jazz.00059.wav,jazz,-250.07773,65.02685,4228.4907,-401.79214,-31.32933,120.72725,30.356085,921.4919,41.670643,191.36212,32.040016,23.751463,564.13196,-39.60772,94.536736,36.973934,11.394343,129.83105,4.2478566,69.374954,10.990987,10.436886,108.92859,-20.411663,40.112747,12.485308,9.870969,97.43603,-17.05928,39.594254,3.9963527,9.260493,85.75673,-25.75824,29.255075,8.986452,9.360646,87.621704,-26.254875,33.129692,0.83674634,11.688571,136.6227,-33.433952,40.9905,6.4447546,10.01343,100.26877,-32.132313,47.975258,1.9827952,9.567502,91.5371,-24.779835,37.655434,3.410297,8.38197,70.25742,-24.558071,34.23919,-3.1870701,9.62335,92.60887,-35.44716,33.955658
jazz.00054.wav,jazz,-178.10883,42.520046,1807.9542,-313.05692,-58.688572,127.70051,28.599503,817.9315,53.67985,214.95844,-1.4580863,16.919586,286.2724,-52.364662,50.744854,19.871752,12.295046,151.16815,-13.265844,60.699528,1.8819499,10.259526,105.25788,-32.214283,38.028587,5.2908716,9.725445,94.584274,-21.302002,32.440865,-3.0246449,8.212827,67.45052,-30.29822,21.836195,3.417424,8.785209,77.17989,-23.186218,38.089928,-0.8308217,9.83659,96.75851,-27.0674,40.860054,5.499274,7.849044,61.607487,-17.989292,30.558037,-2.5800712,9.012462,81.22447,-40.883263,25.233131,0.58709574,8.796415,77.37693,-31.489826,29.17025,-3.1957731,8.6172285,74.25663,-27.190681,29.369305
jazz.00040.wav,jazz,-251.04263,36.72224,1348.523,-381.21454,-130.41199,152.66772,25.413803,645.8614,50.68003,213.72873,-18.675749,22.755318,517.80444,-86.618034,54.549545,59.195095,20.300331,412.10345,-13.880215,111.65459,-25.782518,14.096092,198.69981,-80.37256,12.478006,2.529231,13.710413,187.97543,-35.78357,46.19023,-4.7292767,11.739468,137.81511,-42.40336,34.394073,-9.020897,9.956954,99.14094,-44.276688,26.667282,-6.8123164,9.106878,82.93523,-34.002716,31.288769,0.02611757,9.393342,88.23488,-22.088625,36.467293,-8.848352,8.915939,79.49397,-41.507195,18.773056,3.2281368,9.532999,90.87807,-26.774948,30.992476,-7.6627574,9.114005,83.06509,-37.121437,22.352913
jazz.00068.wav,jazz,-273.41608,70.84817,5019.4624,-440.05423,-114.9206,144.38078,26.518534,703.23267,40.414673,191.27802,-8.475214,22.112606,488.96732,-61.863842,46.446014,46.28846,11.076327,122.68502,0.9497078,75.5975,-23.474255,12.389005,153.48743,-55.44714,16.941505,8.43943,10.774526,116.09039,-22.34739,36.651833,-12.671629,8.901139,79.23028,-42.07705,10.803326,-18.42723,10.862162,117.98655,-49.540985,18.430122,-8.135744,8.391636,70.41955,-32.978336,21.702631,-1.2570186,7.496836,56.202553,-22.032223,35.24459,-7.6663117,6.682171,44.65141,-38.041283,16.774593,-0.8325776,6.5006084,42.25791,-21.975857,20.359993,-10.3743925,7.541638,56.876305,-36.070984,19.386333
jazz.00097.wav,jazz,-479.81268,47.249294,2232.4958,-622.26904,-329.2692,126.54692,24.615585,605.927,3.2413888,205.51138,34.479088,28.928406,836.85266,-46.37731,104.59985,40.742428,14.098309,198.76231,-10.835133,82.8051,11.231173,12.513333,156.58351,-29.47346,49.56591,13.315769,11.115206,123.54779,-18.668257,46.983067,-4.7159233,8.925843,79.670685,-34.34307,24.095123,4.787518,9.037043,81.66814,-17.866402,35.130173,-10.146219,8.028242,64.452675,-42.571983,15.208677,-2.6671956,9.51692,90.57177,-28.929983,31.19244,-6.4902706,9.187426,84.40879,-37.508423,27.561708,-3.6462102,9.368831,87.774994,-28.30989,28.741905,-5.5340247,10.386902,107.88773,-33.78276,25.55421
jazz.00083.wav,jazz,-195.32104,46.168182,2131.501,-332.35605,-105.47494,59.671318,23.350279,545.23553,-13.626682,124.92064,24.9521,22.700897,515.33075,-43.622223,68.97066,23.909239,10.6987,114.46219,-5.018883,57.984272,-0.71673506,8.730864,76.227974,-25.261152,28.96145,7.5447965,8.941439,79.94933,-20.523808,37.164948,1.0723321,8.787177,77.214485,-22.745703,27.52317,0.26647893,7.6778054,58.948696,-25.310562,22.586105,-3.175738,7.679226,58.97051,-24.749002,21.020874,-0.95934975,7.6838036,59.04084,-27.933962,23.468798,3.153427,7.977772,63.644848,-18.122723,26.133343,1.3536909,6.9724126,48.614536,-23.299463,25.760609,1.8241085,6.972948,48.622005,-28.618797,23.776726
jazz.00082.wav,jazz,-230.20193,67.424126,4546.0127,-424.39642,-81.4414,52.069374,26.748293,715.4712,-22.445015,148.29532,23.341732,18.84401,355.09668,-35.51111,71.72217,17.43373,10.503797,110.329735,-12.79982,51.256054,11.367967,8.966544,80.39891,-17.083015,36.743195,6.507474,7.695996,59.22835,-19.11206,32.678078,5.7205405,7.6810837,58.99905,-28.401955,31.460583,0.16312172,6.6960626,44.837254,-26.75631,19.532158,0.15282905,6.202219,38.46752,-21.703972,18.056007,-1.5173916,6.5732365,43.20744,-24.169037,24.764023,2.6230118,6.9215164,47.907387,-20.277885,28.769306,3.2779758,6.6915994,44.7775,-19.459648,23.909372,-1.0803702,6.491309,42.137096,-21.94514,21.810738
jazz.00096.wav,jazz,-345.99228,68.17647,4648.031,-517.6038,-192.5632,102.22704,30.888884,954.12317,-7.1975536,195.39627,-1.1103282,23.197168,538.10864,-87.25256,60.540737,44.960823,15.716318,247.00266,-1.1436954,99.27521,2.9747348,13.400333,179.56894,-35.278423,40.80165,22.79376,9.369699,87.79125,-5.227214,48.56683,-5.711316,11.399604,129.95096,-36.215622,28.230911,22.253178,8.798564,77.414734,-7.2769747,51.369072,-12.999058,11.069729,122.53889,-39.979103,21.24491,11.305009,8.926017,79.67378,-21.951925,39.969643,-6.709688,10.768841,115.967926,-38.096622,22.457685,4.0988374,8.938346,79.894035,-21.722954,33.660267,-3.9329498,7.615012,57.98841,-28.33599,17.618767
jazz.00069.wav,jazz,-227.3545,57.67795,3326.7463,-429.63483,-96.48084,97.28286,23.220829,539.2069,25.741238,154.68234,-14.773203,23.587456,556.36804,-85.0992,48.707653,27.377901,15.829413,250.57033,-20.258228,73.070854,6.430677,9.87927,97.59996,-27.738417,40.07083,3.5132387,11.381852,129.54655,-34.730545,34.309,7.3928604,10.502434,110.30112,-30.214823,38.96888,4.13931,10.873642,118.2361,-35.837257,34.827003,3.7763495,15.715274,246.96983,-35.163338,57.404465,3.7075162,10.7840605,116.29597,-30.993904,41.624702,-0.7286831,9.9009,98.02781,-27.715122,30.844233,-4.0932827,11.315374,128.0377,-46.47341,31.402899,-4.913994,10.583565,112.01184,-43.152428,29.036823
jazz.00041.wav,jazz,-289.93286,92.351326,8528.768,-530.09467,-141.25792,137.43054,20.975107,439.95514,73.95011,191.52496,-32.94783,31.23562,975.66394,-89.412506,58.60254,60.149525,13.31775,177.36246,11.36924,94.06685,-13.959898,15.72397,247.24324,-53.24244,32.16156,11.201765,10.647988,113.37966,-22.229778,47.456703,1.1918889,9.566638,91.52057,-27.770512,44.12838,11.039839,11.010453,121.23009,-14.769823,65.781235,-8.628991,11.244901,126.44779,-38.459198,35.029144,-1.3196167,11.742752,137.89223,-44.529987,45.842224,0.2652499,11.515754,132.61258,-51.2314,40.19818,8.766339,13.517312,182.71773,-41.685345,57.924316,-4.2071953,11.725769,137.49367,-47.140404,41.067432
jazz.00055.wav,jazz,-326.25137,53.191696,2829.3567,-536.01715,-189.34065,186.25003,21.923851,480.65527,111.78876,230.91284,-12.915258,25.450409,647.7233,-76.17877,60.6838,47.57652,14.640579,214.34657,8.240179,81.28296,-0.4796996,9.893795,97.88718,-28.533566,29.52944,4.8508067,8.946371,80.03756,-18.577686,38.088074,6.0366783,9.445769,89.22255,-17.957285,31.627182,-9.89376,7.932502,62.924583,-36.29591,10.887904,-10.89263,8.181029,66.929245,-41.678505,14.094128,-3.3972936,8.194717,67.15339,-28.201437,19.100231,-5.929547,7.97982,63.677525,-32.235275,13.94113,-2.7568824,6.473685,41.908596,-24.675886,16.301388,-3.5344262,6.8831153,47.377277,-24.176105,17.940222
jazz.00043.wav,jazz,-241.49995,56.65395,3209.6702,-438.02475,-112.196815,117.1111,21.724964,471.9741,50.630287,172.34705,-34.11624,23.36199,545.7826,-103.9857,32.612885,46.004,15.388848,236.81665,-6.937467,90.240204,-11.26695,10.010524,100.21058,-46.137962,14.912361,20.110954,11.7133875,137.20345,-20.965242,54.43248,-7.9741826,10.613056,112.63696,-46.32325,21.781042,18.19432,10.479934,109.82902,-20.68472,51.50248,-8.908255,16.290504,265.38052,-46.0141,48.349823,14.993499,10.806487,116.78016,-20.577427,48.58867,-10.613984,10.269674,105.46621,-37.479424,25.611164,4.4264774,11.74291,137.89595,-37.720146,40.500954,-12.116115,10.622594,112.83949,-49.902485,21.885334
jazz.00057.wav,jazz,-312.7051,58.363754,3406.3276,-517.85254,-176.60321,133.2822,20.669817,427.2413,45.06446,199.93903,-10.309622,22.840706,521.6978,-70.79472,45.598503,29.932503,12.430559,154.5188,-11.215336,61.004658,-1.5858599,10.941091,119.707466,-41.467896,30.935448,-2.6261168,9.97845,99.569466,-31.286274,26.814209,1.759831,8.683178,75.397575,-22.426514,26.62759,0.3695294,8.250097,68.0641,-26.659842,26.765476,2.8178072,9.247677,85.51953,-24.253502,31.06469,-4.3434067,8.411735,70.757286,-41.881866,20.617722,-6.270291,10.375272,107.64627,-38.31075,25.820484,-5.9573627,8.182584,66.95467,-26.438688,24.299702,-3.4284186,9.183312,84.33322,-32.647747,34.709225
jazz.00080.wav,jazz,-187.51721,41.84535,1751.0332,-363.7956,-63.179768,60.305286,18.120096,328.3379,-6.7914195,114.07083,-0.41104066,11.12192,123.6971,-30.474108,48.68357,35.80299,9.8965,97.94071,5.3826523,77.12958,4.377062,9.786205,95.76982,-24.846436,37.87143,3.8910828,7.0938525,50.322742,-20.915974,26.243713,11.776084,7.6959443,59.22756,-19.683342,41.76809,6.6191406,7.1052694,50.48485,-13.453718,29.070862,0.87549186,6.916727,47.841114,-21.472748,26.037468,2.6320696,7.0850835,50.198406,-19.201948,25.549553,2.819793,7.4654155,55.73243,-18.984283,32.324703,-1.6262501,6.9715333,48.60228,-21.606564,22.70346,2.314851,8.593159,73.842384,-22.402641,33.189224
jazz.00094.wav,jazz,-433.09833,61.102283,3733.4893,-633.9679,-210.73392,142.70927,29.539268,872.56836,45.918167,202.3335,20.198715,23.117199,534.4049,-69.76523,83.104706,37.061527,12.051716,145.24387,0.9949156,74.41591,5.0319405,12.156176,147.7726,-41.453377,40.75168,14.145788,12.260894,150.32951,-21.853176,48.807438,-6.270323,11.081275,122.794655,-39.8853,27.855581,4.842355,10.482052,109.87342,-29.564428,36.728825,-9.283736,10.385932,107.86758,-41.791313,23.687534,-0.61076325,9.667028,93.45145,-26.771347,29.367073,-1.8209773,10.501654,110.28473,-35.06832,33.242992,2.1102016,11.23448,126.21353,-25.072496,38.408363,-1.8373208,10.399185,108.14305,-29.58237,29.391514
jazz.00095.wav,jazz,-286.83765,42.5659,1811.8557,-398.8531,-167.8013,107.07869,22.231636,494.2456,33.114075,183.66217,0.69997317,22.19731,492.72052,-74.914375,61.367844,42.20779,10.649859,113.41951,3.4232917,76.08884,-0.08081612,9.460083,89.49317,-37.023277,29.463541,23.966593,9.832572,96.67947,-1.9955274,50.705692,-10.705544,8.927273,79.6962,-44.760178,13.869409,21.22584,8.424448,70.97133,-12.305586,43.361897,-15.051902,6.8883333,47.44914,-41.717094,8.876222,15.011038,8.858971,78.48137,-14.020808,41.967987,-7.0239105,7.8327837,61.3525,-33.475006,17.523766,6.477944,7.84574,61.555637,-21.528877,32.08703,-6.265135,6.8845005,47.396347,-28.764153,15.903045
jazz.00081.wav,jazz,-301.04932,55.122795,3038.5225,-414.5592,-124.92094,70.47572,24.90586,620.30194,-22.213982,142.35762,37.70568,18.920378,357.9807,-16.67983,82.058395,23.16453,11.55065,133.41751,-17.077902,55.753845,17.844397,8.7900715,77.26535,-23.026638,39.75836,10.662896,7.266179,52.79736,-10.148551,32.601395,10.709129,7.5138903,56.45855,-15.302406,30.103655,8.365112,7.5821953,57.489685,-17.157911,30.416607,2.6285913,7.468974,55.785576,-22.845402,26.433823,1.5078332,8.195609,67.168015,-26.615086,34.648293,3.710303,8.444264,71.305595,-20.902143,33.26986,4.942763,7.369304,54.30664,-17.257973,29.879898,1.825182,8.450816,71.41629,-23.960665,34.10741
jazz.00056.wav,jazz,-109.24053,38.3545,1471.0676,-266.5548,-22.29674,66.50269,19.145315,366.5431,0.44003963,155.53653,15.986028,12.327938,151.97806,-25.237087,58.03583,22.301401,10.303876,106.16987,-7.357722,69.75626,8.4443,8.607661,74.09183,-24.410318,42.49305,7.166492,8.032217,64.51652,-15.783558,39.815197,2.6147854,8.597191,73.9117,-19.171312,31.752026,7.1856894,7.846117,61.56155,-16.304413,34.968285,-2.2631288,7.8570848,61.73378,-24.236782,30.05512,6.5334797,8.227078,67.68482,-20.61478,33.072124,3.296803,8.494471,72.15604,-24.541855,35.74444,3.699861,9.147589,83.678375,-24.794453,33.99199,1.1514051,8.944873,80.01074,-23.187939,36.386204
jazz.00042.wav,jazz,-276.01532,68.980705,4758.3374,-442.1618,-125.47317,147.93219,23.237099,539.96277,58.91941,192.40758,-11.777738,24.09682,580.65674,-71.18143,45.837425,49.342186,12.555901,157.65065,0.63065976,81.05903,-26.218237,14.586701,212.77187,-64.939445,17.258991,10.779495,11.993643,143.84747,-22.056362,43.54614,-14.545775,10.429965,108.784164,-49.9069,10.477692,-17.037914,10.326689,106.6405,-49.173103,18.380413,-9.044626,8.704355,75.76579,-32.814896,21.834034,-0.7942957,7.671987,58.859386,-22.626825,34.50918,-7.7007413,7.7883725,60.658745,-47.402946,17.878372,-1.1843759,6.503449,42.29485,-22.828194,20.055271,-9.71196,8.012779,64.204636,-39.706856,19.848034
jazz.00046.wav,jazz,-279.46188,67.1935,4514.966,-447.42682,-111.38429,150.16621,17.281216,298.6404,85.285255,199.69421,-22.838648,23.865599,569.56683,-83.182205,37.580704,49.81798,11.550277,133.40889,7.57894,87.75717,-15.801374,13.047676,170.24185,-54.32741,24.292051,3.7783256,12.858616,165.344,-38.163574,35.72191,-8.645043,10.0914345,101.83706,-44.173958,19.8536,-10.524953,8.568563,73.42028,-41.780884,31.074753,-5.6313496,9.48528,89.970535,-32.446404,25.673313,-3.219728,9.427458,88.87696,-33.026466,29.67375,-3.6107209,8.58144,73.641106,-28.188803,25.878136,1.6411492,8.4273,71.01939,-19.38589,36.57846,1.0337914,10.98136,120.59027,-34.224403,46.76647
